id,customerId,policyType,startDate,premiumPerMonth
4444,2,Home,1/20/20,108.67
4445,2573,Home,4/10/21,115.51
4446,769,Home,12/18/19,106.1
4447,2266,Home,10/18/20,95.23
4448,3979,Auto,3/20/20,130.78
4449,2629,Auto,7/4/20,131.69
4450,2663,Home,1/16/22,110.97
4451,496,Home,10/22/20,99.82
4452,3267,Home,4/2/22,108.26
4453,3398,Home,12/16/19,116.93
4454,2435,Home,3/18/20,126.2
4455,2534,Home,2/9/22,131.6
4456,4725,Home,2/1/21,121.8
4457,3901,Home,8/26/20,123.53
4458,3917,Auto,4/24/20,152.54
4459,1623,Pet,6/20/22,25.72
4460,4775,Pet,11/9/19,26.66
4461,4111,Auto,7/14/22,142.68
4462,609,Auto,8/28/20,115.71
4463,4666,Auto,5/14/22,139.55
4464,4904,Auto,11/10/20,142.36
4465,422,Home,8/9/21,100.25
4466,2233,Auto,7/23/22,122.51
4467,4900,Home,8/22/21,122.36
4468,3303,Home,9/5/20,134.61
4469,4392,Pet,4/27/20,28.51
4470,217,Home,10/12/21,102.11
4471,3932,Pet,1/1/22,35.99
4472,3413,Auto,12/28/21,118.21
4473,55,Home,12/21/21,118.13
4474,1922,Auto,12/21/20,120.21
4475,2180,Home,9/7/20,100.74
4476,440,Home,1/21/20,106.01
4477,177,Home,4/4/21,98.04
4478,2033,Auto,8/31/22,138.67
4479,3853,Auto,7/11/22,129.82
4480,2183,Pet,3/14/20,22.41
4481,2650,Home,3/6/21,124.84
4482,3508,Home,12/28/21,104.35
4483,817,Home,2/24/21,129.22
4484,3935,Auto,10/5/22,147.17
4485,4862,Home,3/23/20,119.5
4486,2221,Pet,5/2/20,27.09
4487,3927,Home,3/23/22,129.99
4488,3399,Auto,9/24/20,137.92
4489,3351,Home,3/27/21,97.41
4490,1779,Auto,11/2/20,129.06
4491,1490,Auto,11/28/19,134.82
4492,3310,Auto,10/30/19,129.4
4493,2091,Auto,7/6/21,154.5
4494,1529,Auto,2/26/21,124.27
4495,3909,Home,2/4/21,104.65
4496,3135,Home,4/29/20,118.19
4497,3230,Auto,9/7/22,120.83
4498,4479,Home,7/1/20,96.01
4499,3595,Auto,6/23/22,138.71
4500,919,Home,1/15/20,104.57
4501,1936,Home,5/17/20,118.65
4502,4820,Home,5/18/20,134.14
4503,1357,Home,7/28/22,96.82
4504,1952,Home,11/14/21,128.36
4505,4023,Home,4/17/22,98.14
4506,2912,Home,6/5/20,127.36
4507,3088,Auto,2/2/22,127.09
4508,2400,Home,5/11/21,121.51
4509,3944,Pet,12/3/19,16.67
4510,4008,Pet,9/1/20,27.94
4511,3563,Auto,1/27/20,139.33
4512,2414,Home,9/7/21,128.8
4513,974,Home,6/3/20,99.78
4514,1758,Home,3/12/22,119.57
4515,3968,Auto,8/2/20,150.81
4516,2249,Auto,5/9/22,143.05
4517,2094,Pet,6/28/22,28.29
4518,1414,Auto,3/24/22,155.85
4519,4515,Pet,5/28/22,19.71
4520,691,Home,12/22/21,110
4521,3306,Auto,5/25/21,150.19
4522,1084,Home,12/17/19,95.08
4523,3120,Pet,10/16/19,25.53
4524,2884,Pet,1/15/22,22.08
4525,765,Auto,10/15/19,116.95
4526,2110,Home,3/20/22,95.36
4527,3575,Home,12/7/21,113.69
4528,4265,Home,11/11/20,130.49
4529,3262,Auto,3/21/22,141.43
4530,1742,Home,1/27/20,131.78
4531,665,Home,7/23/20,108.94
4532,3284,Home,7/26/21,127.33
4533,3467,Home,9/4/22,122.78
4534,4470,Home,11/3/20,135.05
4535,3663,Home,7/4/22,126.63
4536,4913,Home,8/11/21,126.1
4537,721,Home,12/1/21,131.41
4538,3273,Auto,2/25/22,142.24
4539,1553,Home,2/23/22,97.68
4540,2244,Auto,7/1/20,149.37
4541,3499,Auto,7/20/22,127.91
4542,2661,Home,6/14/20,122.41
4543,1197,Auto,4/19/20,125.84
4544,3074,Auto,11/23/19,136.05
4545,2900,Pet,7/30/21,26.61
4546,1629,Home,7/13/20,105.79
4547,725,Home,2/21/20,125.7
4548,729,Home,1/17/22,103.02
4549,769,Auto,1/11/20,155.05
4550,1155,Home,2/20/20,134.93
4551,3012,Auto,6/30/20,134.08
4552,1688,Auto,2/26/21,128.94
4553,2434,Auto,7/2/21,152.22
4554,3716,Pet,8/26/21,24.31
4555,591,Pet,1/27/21,22.89
4556,636,Pet,12/27/21,15.12
4557,727,Auto,9/4/22,136.48
4558,919,Home,10/29/19,102.07
4559,2538,Pet,7/1/22,33.49
4560,3482,Auto,11/30/20,118.4
4561,4060,Home,10/8/21,108.91
4562,2015,Home,5/30/22,132.74
4563,4541,Auto,4/8/21,126.37
4564,3894,Home,7/21/22,107.22
4565,1952,Home,9/10/21,127.49
4566,604,Auto,5/25/22,138.77
4567,864,Home,4/4/21,103.58
4568,3089,Home,9/19/21,127.39
4569,3589,Auto,3/2/21,140.23
4570,419,Auto,5/9/22,148.53
4571,4609,Auto,9/16/20,149.26
4572,227,Auto,9/24/22,137.73
4573,2462,Home,6/9/20,108.38
4574,265,Home,12/19/20,128.75
4575,1104,Auto,4/27/22,154.49
4576,3280,Pet,12/16/20,26.42
4577,649,Home,2/24/22,98.59
4578,4013,Home,1/10/22,99.56
4579,4917,Home,11/23/21,114.28
4580,3356,Home,11/2/19,119.11
4581,434,Home,9/17/21,116.37
4582,2964,Home,8/15/20,105.98
4583,4693,Auto,5/24/21,155.58
4584,4571,Auto,9/26/22,119.25
4585,944,Home,8/1/22,113.97
4586,1342,Home,3/2/21,100.64
4587,3813,Home,1/28/21,106.59
4588,2080,Home,11/1/19,115.89
4589,2884,Pet,8/21/22,25.42
4590,816,Auto,6/29/20,151.51
4591,2096,Home,11/2/20,126.31
4592,3386,Home,2/3/22,114.39
4593,2307,Pet,5/3/22,30.86
4594,4611,Auto,7/2/22,145.29
4595,2375,Auto,4/20/22,124.55
4596,276,Home,12/21/19,118.73
4597,4177,Home,1/10/22,122.25
4598,4227,Home,6/27/22,124.09
4599,2689,Home,5/5/22,104.43
4600,694,Home,8/2/20,115.02
4601,2844,Auto,3/9/22,134.6
4602,2148,Home,4/13/20,123.01
4603,1006,Pet,4/2/20,23.16
4604,4839,Auto,10/7/22,152.36
4605,2440,Home,10/7/22,98.65
4606,1770,Auto,11/17/20,155.91
4607,3328,Home,12/3/19,97.22
4608,2615,Home,7/13/20,108.9
4609,4333,Auto,11/7/19,141.65
4610,2385,Auto,5/12/21,131.57
4611,3692,Auto,5/17/20,147.57
4612,4699,Pet,8/1/22,16.33
4613,2577,Pet,2/20/21,21.39
4614,4883,Auto,8/31/21,128.22
4615,2839,Home,5/14/22,118.46
4616,4624,Home,4/9/20,130.44
4617,4610,Home,1/3/22,106.82
4618,3807,Home,8/24/21,113.5
4619,3107,Auto,2/14/22,130.47
4620,2025,Home,6/30/21,123.82
4621,2961,Auto,5/10/21,151.61
4622,3328,Auto,11/28/19,124.03
4623,2022,Auto,2/25/20,145.56
4624,1861,Home,5/29/22,96.45
4625,2619,Home,11/12/20,130.89
4626,3959,Auto,2/23/20,123.11
4627,4246,Auto,7/5/20,141.44
4628,3773,Pet,8/28/22,24.35
4629,4073,Auto,8/8/22,121.4
4630,1076,Home,8/16/22,107.1
4631,1867,Pet,10/7/21,18.03
4632,1088,Home,11/6/19,96.11
4633,2247,Home,5/26/22,126.93
4634,4394,Home,12/23/20,100.72
4635,3438,Auto,6/15/22,127.84
4636,4073,Auto,11/4/21,144.2
4637,622,Home,1/12/20,133.05
4638,2857,Auto,7/25/21,130.78
4639,2336,Auto,9/5/20,137.19
4640,1360,Auto,9/16/20,134.29
4641,1480,Auto,9/1/21,120.62
4642,537,Auto,8/3/22,120.34
4643,1487,Pet,10/13/21,26.51
4644,1592,Home,2/24/21,127.94
4645,3587,Auto,1/9/20,137.72
4646,410,Home,5/15/22,113.39
4647,2648,Auto,8/12/22,155.9
4648,2639,Home,3/30/21,117.57
4649,4544,Home,2/4/22,112.25
4650,55,Auto,9/5/22,141.68
4651,3889,Auto,9/13/21,120.26
4652,4206,Auto,3/24/21,138.61
4653,1500,Pet,3/4/22,16.34
4654,4263,Auto,10/15/20,125.69
4655,2883,Home,7/22/22,114.25
4656,1417,Home,9/14/22,129.12
4657,1646,Pet,6/10/20,19.99
4658,4873,Home,5/10/20,106.45
4659,4310,Auto,4/20/20,127.99
4660,1079,Home,6/16/20,95.44
4661,3038,Auto,2/26/20,124.04
4662,333,Auto,2/28/22,147.82
4663,2379,Home,4/20/21,118.66
4664,3442,Pet,10/28/20,23.56
4665,401,Auto,7/28/22,139.91
4666,1389,Home,5/14/20,96.5
4667,2407,Auto,4/26/21,118.56
4668,2141,Auto,8/20/20,155.78
4669,4940,Auto,6/7/22,134.74
4670,2773,Auto,9/22/20,130.08
4671,1807,Auto,10/12/19,140.74
4672,3953,Home,3/11/21,105.63
4673,1603,Home,5/28/22,99.37
4674,2114,Home,3/29/22,116.43
4675,3692,Home,10/2/20,121.69
4676,3163,Pet,6/17/20,15.58
4677,2339,Home,4/26/21,119.34
4678,1222,Home,12/20/19,114.61
4679,992,Home,5/6/21,129.51
4680,3798,Home,1/30/21,104.38
4681,4021,Home,11/12/21,102.36
4682,1689,Home,5/26/20,105.74
4683,4963,Home,3/5/21,95.54
4684,748,Auto,7/27/20,147.02
4685,4291,Auto,3/18/21,125.83
4686,1442,Home,9/26/22,117.21
4687,3116,Auto,7/7/20,136.81
4688,2277,Auto,5/5/21,131.11
4689,3158,Home,5/31/20,130.77
4690,15,Auto,6/6/22,146.41
4691,2606,Home,2/16/22,95.9
4692,2920,Home,6/12/21,97.05
4693,2698,Pet,1/4/21,22.28
4694,4436,Auto,9/4/21,139.92
4695,1427,Auto,6/13/20,138.88
4696,873,Auto,6/21/22,142.01
4697,4822,Auto,5/17/22,144.75
4698,1171,Home,1/7/21,131.68
4699,430,Auto,6/23/20,136.36
4700,2905,Home,6/15/21,127.52
4701,1950,Auto,11/25/20,122.18
4702,2848,Pet,8/21/20,21.06
4703,4591,Pet,3/17/22,35.16
4704,2352,Auto,9/6/22,146.21
4705,608,Pet,4/19/21,16.7
4706,1948,Home,12/8/20,118.47
4707,923,Auto,3/22/22,145.53
4708,3800,Pet,8/2/21,27
4709,4298,Auto,12/29/19,115.16
4710,2570,Pet,12/28/20,19.41
4711,1768,Auto,9/11/22,143.49
4712,2929,Pet,3/1/22,33.98
4713,3609,Home,12/22/21,133.61
4714,854,Home,7/13/22,118.44
4715,92,Auto,7/15/20,154.75
4716,4800,Auto,6/11/22,150.14
4717,2520,Auto,6/25/22,129.99
4718,972,Pet,9/1/20,25.31
4719,1396,Pet,12/11/19,30.47
4720,2559,Auto,10/3/22,143.83
4721,4744,Auto,6/22/22,133.33
4722,2267,Home,10/1/22,116.75
4723,270,Auto,5/22/20,115.02
4724,1486,Home,4/25/21,101.03
4725,3182,Auto,1/25/21,117.2
4726,20,Home,12/22/21,109.75
4727,4533,Home,8/7/22,108.63
4728,4156,Home,10/2/21,102.07
4729,4572,Home,6/12/22,129.32
4730,2629,Home,6/21/20,100.55
4731,1048,Pet,2/10/21,19.03
4732,1884,Auto,2/5/20,151.93
4733,3079,Home,7/13/21,124.62
4734,4029,Pet,10/16/19,16.99
4735,2635,Home,5/15/22,107.21
4736,4831,Home,1/30/20,108.91
4737,1637,Home,7/27/22,107.75
4738,4733,Home,5/19/21,135.93
4739,3413,Home,9/2/21,102.82
4740,94,Home,4/9/22,106.52
4741,713,Home,8/12/22,129.44
4742,4075,Auto,8/16/21,150.52
4743,3533,Auto,8/2/21,122.45
4744,2015,Auto,9/3/22,149.74
4745,1592,Auto,9/30/20,123.06
4746,4683,Home,9/22/22,107
4747,772,Pet,10/2/21,35.96
4748,2888,Auto,12/8/21,123.74
4749,1251,Home,7/7/22,116.53
4750,2741,Auto,4/7/20,134.36
4751,3253,Home,3/10/21,130.49
4752,374,Pet,10/28/20,34.91
4753,1245,Auto,2/17/22,146.11
4754,1798,Home,2/20/22,117.16
4755,1680,Pet,7/4/20,35.68
4756,1155,Pet,9/27/20,25.93
4757,268,Home,3/11/22,98.42
4758,4033,Home,8/25/21,133.65
4759,1975,Home,4/17/22,98.34
4760,952,Home,4/17/21,102.37
4761,4079,Auto,10/28/19,128.96
4762,1089,Home,11/14/20,95.66
4763,4665,Home,3/18/22,107.7
4764,2277,Auto,6/13/20,137.88
4765,1599,Home,10/17/19,119.28
4766,1998,Home,1/2/22,112.57
4767,2715,Pet,11/22/20,27.43
4768,1958,Home,11/8/19,105.55
4769,1588,Home,8/21/22,110.45
4770,1840,Auto,10/1/21,154.07
4771,274,Home,12/2/21,132.13
4772,696,Auto,4/23/22,149.62
4773,2161,Pet,5/28/22,31.5
4774,3929,Auto,8/10/20,148.9
4775,1411,Home,12/21/21,129.07
4776,794,Auto,3/27/22,139.31
4777,1529,Auto,3/20/21,123.65
4778,2890,Home,3/2/20,109.75
4779,3806,Home,2/16/22,98.63
4780,1900,Pet,3/25/22,31.62
4781,3086,Auto,9/22/20,140.39
4782,4910,Home,10/24/19,103.92
4783,4588,Home,1/7/22,131.53
4784,4806,Home,5/26/21,114.97
4785,1179,Home,2/20/22,104.81
4786,2675,Home,1/5/22,96.23
4787,785,Pet,11/6/19,24.34
4788,2816,Auto,3/14/22,154.85
4789,4459,Pet,3/25/22,19.47
4790,2943,Auto,2/6/20,127.39
4791,2467,Home,10/22/20,132.66
4792,4998,Pet,3/2/22,22.27
4793,1412,Home,8/19/22,109.75
4794,3382,Auto,1/29/20,136.16
4795,1505,Home,5/25/22,109.36
4796,1559,Auto,5/29/21,125.85
4797,615,Auto,4/15/22,116.34
4798,4740,Pet,1/8/21,21.06
4799,1494,Home,10/29/19,118.6
4800,1301,Home,2/18/21,126.08
4801,4222,Auto,11/23/21,140.4
4802,4137,Home,1/24/21,114.12
4803,1320,Auto,1/10/21,123.42
4804,3517,Home,1/16/21,105.39
4805,4686,Pet,2/13/21,31.86
4806,2781,Home,7/14/21,132.74
4807,1775,Auto,3/29/20,153.83
4808,655,Auto,8/31/20,115.93
4809,3446,Auto,1/9/20,121.48
4810,1148,Home,4/3/22,129.34
4811,3409,Home,7/13/22,95.05
4812,3968,Auto,6/6/20,123.13
4813,644,Home,5/3/20,135.08
4814,1665,Home,5/29/21,128.81
4815,1757,Auto,5/9/22,149.95
4816,2228,Home,4/19/20,103.69
4817,4543,Home,10/13/21,135.69
4818,4082,Home,7/2/21,102.9
4819,4577,Home,12/20/19,131.58
4820,1131,Auto,8/4/21,120.94
4821,2188,Home,10/22/20,97.58
4822,2549,Auto,9/11/20,154.99
4823,3564,Home,3/10/21,114.26
4824,2625,Home,10/6/22,104.51
4825,2143,Home,8/28/22,119.5
4826,381,Home,10/23/20,119.73
4827,210,Home,3/21/21,96.45
4828,4349,Home,11/5/20,122.66
4829,4669,Home,9/3/20,122.53
4830,452,Home,10/10/20,134.32
4831,2557,Home,2/18/22,117.65
4832,4219,Auto,10/31/21,118.86
4833,4475,Auto,6/16/21,137
4834,843,Home,11/9/19,117.69
4835,3532,Home,12/18/19,115.17
4836,488,Home,1/21/22,118.13
4837,1487,Auto,6/21/21,155.02
4838,4190,Auto,9/12/21,115.37
4839,2025,Home,4/27/20,106.68
4840,2512,Auto,6/26/20,127.51
4841,1350,Home,12/24/20,122.41
4842,927,Home,9/24/21,133.83
4843,1240,Home,12/13/20,129.32
4844,4906,Home,3/7/22,129.5
4845,4943,Auto,6/16/20,138.99
4846,2509,Home,5/23/21,113.41
4847,2626,Home,9/9/22,132.07
4848,1634,Pet,9/15/21,28.67
4849,264,Pet,11/9/20,34.51
4850,1906,Home,3/3/22,123.26
4851,1390,Auto,5/9/20,155.14
4852,4398,Pet,10/29/21,35.44
4853,4660,Auto,12/13/20,148.63
4854,928,Home,1/14/21,116.2
4855,3766,Auto,2/3/22,147.44
4856,4307,Home,11/23/20,97.11
4857,4159,Home,11/29/19,123.95
4858,4494,Home,10/28/19,135.38
4859,2230,Pet,7/20/22,18.02
4860,1596,Auto,4/10/20,119.58
4861,847,Auto,12/8/19,121.09
4862,2279,Auto,5/7/22,124.55
4863,441,Home,8/5/20,101.75
4864,729,Home,7/14/20,130.31
4865,571,Home,10/26/21,119.46
4866,1689,Auto,11/26/19,131.54
4867,767,Home,3/25/22,132.03
4868,2373,Auto,2/15/22,153.83
4869,3745,Pet,4/14/20,19.86
4870,1929,Home,8/30/22,106.62
4871,4672,Home,4/19/22,122.55
4872,3182,Auto,3/11/20,120.88
4873,501,Auto,11/14/19,129.43
4874,4259,Home,1/16/21,109.33
4875,1759,Home,2/11/21,106.59
4876,1938,Auto,4/7/20,142.85
4877,1438,Pet,7/17/21,27.77
4878,2063,Home,12/3/19,133.43
4879,608,Auto,10/14/21,144.84
4880,235,Home,4/12/20,127.42
4881,3353,Auto,6/21/21,122.23
4882,2578,Auto,6/13/22,136.41
4883,4965,Home,8/20/21,126.58
4884,2853,Home,6/4/22,107.31
4885,1949,Auto,8/9/21,136.02
4886,4725,Home,6/25/22,117.22
4887,1153,Home,10/27/19,135.69
4888,1455,Auto,8/19/21,128.83
4889,1622,Auto,2/7/21,118.57
4890,105,Home,5/21/21,117.58
4891,4067,Home,8/6/22,117.6
4892,3933,Home,12/21/19,120.25
4893,2,Auto,11/5/19,115.24
4894,164,Auto,3/7/22,152.57
4895,490,Auto,4/10/21,154.31
4896,2898,Auto,8/31/22,130.61
4897,3277,Auto,9/2/20,137.05
4898,3843,Pet,7/4/20,35.82
4899,2072,Home,1/12/22,99.26
4900,1150,Auto,10/3/21,124.69
4901,2121,Home,5/4/20,104.69
4902,2428,Home,1/13/20,133.17
4903,116,Home,10/14/19,101.54
4904,4831,Home,11/17/21,125.05
4905,2657,Auto,1/22/21,146.06
4906,2378,Home,12/10/20,105.83
4907,247,Auto,9/15/21,147.4
4908,4215,Home,9/18/20,127.43
4909,4433,Home,5/29/21,133.73
4910,3194,Home,9/4/21,113.62
4911,3732,Auto,1/26/20,146.54
4912,3369,Home,8/15/20,97.94
4913,4115,Home,9/11/21,111.82
4914,3886,Home,7/15/21,113.06
4915,2881,Home,6/5/20,114.06
4916,341,Home,8/3/21,126.91
4917,4345,Auto,7/1/22,155.05
4918,39,Home,11/11/19,126.39
4919,2874,Home,10/12/20,119.6
4920,4046,Auto,5/5/22,154.87
4921,220,Home,3/30/20,104.61
4922,3820,Auto,2/1/21,118.88
4923,93,Auto,2/18/20,119.39
4924,1517,Auto,2/26/22,153.11
4925,2232,Auto,7/19/22,126.86
4926,3423,Home,3/10/22,98.63
4927,3868,Home,3/31/22,130.01
4928,148,Home,7/4/20,112.77
4929,2517,Auto,1/12/20,146.56
4930,4573,Home,7/4/22,108.89
4931,611,Pet,6/11/20,17.35
4932,723,Pet,8/5/20,17.99
4933,2342,Home,2/22/21,112.06
4934,3459,Auto,12/1/19,116.41
4935,3763,Home,1/8/21,106.17
4936,4395,Home,6/19/21,123.2
4937,1901,Pet,4/6/21,15.46
4938,3620,Home,10/29/21,132.3
4939,2947,Auto,5/12/20,146.3
4940,606,Auto,2/9/21,124.72
4941,4579,Home,10/29/19,133.65
4942,1779,Home,5/14/22,116.23
4943,4693,Home,10/25/20,133.51
4944,1253,Home,7/24/20,132.47
4945,4133,Home,4/24/21,124.17
4946,1248,Pet,1/7/22,31.9
4947,4743,Home,7/18/22,98.5
4948,793,Home,10/3/21,105.64
4949,1122,Home,2/2/20,107.15
4950,2868,Home,4/8/22,97.13
4951,4193,Home,9/14/21,100.45
4952,1048,Auto,11/7/21,122.94
4953,4109,Auto,4/14/21,136.71
4954,229,Auto,3/28/22,117.79
4955,4108,Auto,8/6/20,152.81
4956,325,Auto,1/29/21,137.05
4957,2984,Auto,12/3/21,121.77
4958,2247,Home,11/28/19,113.18
4959,630,Auto,9/26/21,140.04
4960,3849,Home,3/31/20,134.05
4961,3362,Home,7/9/21,118.23
4962,4847,Auto,4/3/20,125.88
4963,4859,Home,1/13/22,114.93
4964,4034,Auto,8/25/21,122.01
4965,3176,Auto,6/18/21,144.58
4966,4263,Home,8/5/22,121.37
4967,3832,Home,6/3/22,105.56
4968,4601,Home,5/17/22,135.11
4969,4990,Home,11/22/19,107.49
4970,4134,Pet,12/21/19,31.25
4971,3525,Auto,6/15/20,145.2
4972,4267,Home,2/28/22,116.71
4973,1171,Home,3/26/21,135.42
4974,612,Auto,9/28/21,135.29
4975,1283,Home,8/7/22,112.17
4976,2268,Auto,11/13/21,141.27
4977,718,Auto,2/25/21,146.94
4978,3488,Home,12/29/19,123.26
4979,1376,Auto,4/21/20,132.74
4980,4842,Home,2/10/22,109.19
4981,1071,Pet,12/25/20,17.18
4982,3261,Auto,4/26/22,137.46
4983,4961,Auto,12/10/19,150.89
4984,1139,Auto,7/24/21,151.8
4985,3428,Home,6/24/22,104.21
4986,3371,Auto,3/7/21,144.27
4987,1482,Home,1/23/22,126.73
4988,2661,Home,3/1/20,130.39
4989,4024,Home,6/2/21,112.67
4990,2346,Home,11/9/19,128.84
4991,2001,Auto,3/27/22,154.35
4992,1409,Home,5/15/21,115.6
4993,911,Home,1/5/21,104.36
4994,1991,Auto,3/7/22,116.64
4995,4432,Home,3/5/21,133.16
4996,3915,Home,2/20/22,118.32
4997,1629,Pet,4/9/20,35.9
4998,1680,Auto,10/28/20,150.3
4999,1980,Home,12/26/20,123.8
5000,2187,Auto,1/17/21,125.38
5001,1266,Pet,1/30/22,32.39
5002,1328,Home,3/24/20,100.57
5003,129,Auto,12/2/21,141.56
5004,4400,Home,1/18/20,97.8
5005,2883,Auto,12/16/21,133.19
5006,1378,Home,10/21/20,108.07
5007,3883,Home,3/31/22,132.27
5008,4716,Home,12/21/20,102.24
5009,830,Home,1/9/22,121.07
5010,2877,Home,9/17/20,133.78
5011,4295,Auto,6/4/21,142.15
5012,2984,Home,6/6/22,106.09
5013,3045,Home,4/10/21,108.34
5014,2794,Auto,2/1/21,143.92
5015,4385,Home,6/6/21,106.03
5016,4615,Auto,10/16/20,133.44
5017,1554,Home,2/18/21,128.53
5018,580,Home,5/14/21,120.88
5019,2547,Home,7/14/22,132.08
5020,4655,Home,11/2/19,130.84
5021,767,Auto,6/8/20,121.16
5022,3676,Auto,8/31/21,115.97
5023,4107,Home,9/4/20,122.16
5024,3125,Auto,8/8/20,144.77
5025,4443,Home,1/7/20,96.14
5026,848,Auto,10/4/20,145.33
5027,294,Auto,7/12/21,137.51
5028,785,Auto,9/2/22,122.91
5029,2882,Home,9/7/21,102.44
5030,4586,Home,6/22/21,105.98
5031,797,Home,7/30/21,109.05
5032,2694,Home,1/28/22,96.56
5033,1687,Auto,3/14/21,135.28
5034,464,Home,8/11/22,124.9
5035,2593,Home,1/4/21,129.48
5036,1579,Home,8/13/20,128.45
5037,987,Home,12/5/21,130.45
5038,3832,Pet,5/2/21,15.91
5039,4346,Auto,2/1/21,140.34
5040,1546,Auto,2/20/21,121.2
5041,2605,Auto,11/20/20,133.17
5042,3942,Home,3/11/20,126.02
5043,989,Home,5/1/21,108.41
5044,3332,Home,2/17/22,133.43
5045,2953,Home,11/4/19,97.14
5046,4255,Pet,12/24/20,26.31
5047,2504,Auto,7/3/20,137.3
5048,1619,Auto,10/9/21,130.74
5049,2885,Pet,8/25/20,17.59
5050,806,Auto,5/26/21,121.43
5051,4942,Pet,2/22/21,25.08
5052,1876,Auto,8/23/20,143.65
5053,3776,Home,5/21/21,131.74
5054,107,Home,10/15/19,122.71
5055,3874,Home,12/4/21,102.71
5056,4346,Home,3/28/22,124.01
5057,3144,Home,8/29/20,134.86
5058,2590,Auto,2/4/21,147.73
5059,4454,Auto,4/3/20,155.38
5060,990,Auto,12/23/21,148.12
5061,4015,Auto,10/20/21,154.63
5062,1949,Auto,10/8/21,126.05
5063,4283,Auto,3/15/20,122.7
5064,4230,Auto,10/29/21,153.07
5065,4340,Home,10/17/20,95.36
5066,4322,Auto,7/3/20,148.2
5067,786,Pet,8/4/22,27.65
5068,4899,Home,4/17/21,129.29
5069,1012,Home,6/8/20,102.64
5070,1330,Pet,8/17/22,33.51
5071,3535,Home,2/27/21,133.33
5072,4837,Home,2/20/21,110.32
5073,2698,Auto,10/28/21,152.22
5074,25,Home,6/2/21,115.19
5075,3718,Home,9/26/22,100.84
5076,4652,Home,9/11/21,114.75
5077,519,Home,2/25/22,111.2
5078,3863,Auto,8/24/22,145.97
5079,2726,Home,4/4/22,132.32
5080,4853,Auto,4/26/21,133.22
5081,2294,Auto,4/12/22,118.21
5082,1290,Pet,5/8/20,16.7
5083,3724,Home,10/1/19,110.68
5084,580,Home,12/24/19,134.87
5085,2270,Home,7/29/21,113.48
5086,2079,Home,6/12/21,128.05
5087,2665,Home,12/21/21,99.27
5088,3131,Auto,5/7/20,131.44
5089,1825,Home,5/20/20,128.41
5090,889,Pet,12/23/19,28.97
5091,306,Home,2/5/20,106.16
5092,2268,Home,6/28/20,132.37
5093,1704,Home,3/15/20,116.07
5094,4887,Home,9/8/21,109.79
5095,842,Auto,6/23/22,140.12
5096,4368,Pet,5/24/20,31.1
5097,3990,Home,12/1/20,131.39
5098,1827,Home,1/15/22,110.34
5099,1250,Home,4/23/21,96.11
5100,2747,Home,3/27/22,107.14
5101,4864,Home,12/10/19,96.08
5102,1419,Pet,1/31/20,22.49
5103,565,Auto,4/30/20,145.84
5104,3810,Home,10/2/20,105.09
5105,3787,Auto,4/11/22,146.8
5106,3048,Auto,7/28/21,138.17
5107,3568,Home,11/17/20,128.3
5108,4918,Home,5/30/22,96.04
5109,3820,Auto,11/22/21,137.17
5110,544,Auto,2/11/21,155.58
5111,3483,Pet,4/26/22,28.95
5112,3476,Auto,2/9/21,122.89
5113,4321,Home,3/28/20,123.46
5114,64,Auto,1/8/22,152.61
5115,605,Auto,2/8/22,126.26
5116,3733,Pet,4/21/20,15.26
5117,1061,Home,8/1/21,114.35
5118,2865,Home,10/1/22,95.21
5119,2837,Home,9/20/21,120.49
5120,1364,Auto,6/5/20,115.18
5121,1530,Home,6/23/22,116.98
5122,2172,Home,2/11/22,131.05
5123,2554,Home,12/27/20,119.57
5124,4570,Home,5/17/22,113.41
5125,1953,Auto,2/15/21,126.87
5126,2791,Auto,4/15/21,118.62
5127,660,Home,1/15/21,105.85
5128,260,Home,8/26/22,114.18
5129,4216,Auto,10/8/20,155.33
5130,4571,Pet,7/11/22,35.86
5131,102,Home,7/13/22,132.63
5132,4191,Auto,9/7/21,140.66
5133,4676,Auto,2/14/21,146.88
5134,2403,Auto,11/23/21,145.2
5135,1005,Pet,7/17/21,21.64
5136,1886,Home,9/26/20,105.25
5137,99,Home,1/10/22,117.35
5138,3455,Auto,7/5/22,133.01
5139,1600,Auto,12/18/20,119.64
5140,275,Home,6/7/21,102.95
5141,1971,Auto,4/3/22,131.25
5142,994,Auto,7/26/21,118.63
5143,2572,Home,10/4/22,105.61
5144,2481,Auto,5/24/21,131.51
5145,4934,Home,3/13/22,132.21
5146,2483,Auto,3/8/20,146.01
5147,504,Home,10/22/19,121.21
5148,3304,Auto,12/18/19,134.23
5149,1394,Home,11/3/20,95.9
5150,3789,Home,11/29/20,108.41
5151,1743,Auto,12/8/21,151.63
5152,892,Home,4/17/22,120.24
5153,1323,Home,8/16/22,119.09
5154,3470,Home,2/14/20,120.17
5155,2396,Home,7/5/22,109.69
5156,1112,Home,6/18/20,128.6
5157,1232,Auto,8/8/21,151.74
5158,3877,Home,12/16/20,124.71
5159,3959,Auto,10/28/20,138.41
5160,1522,Auto,10/13/20,120.69
5161,4945,Home,12/19/19,98.57
5162,3298,Home,4/9/22,98.61
5163,4423,Pet,7/25/21,17.92
5164,1536,Auto,5/8/21,140.53
5165,2302,Auto,10/9/19,118.15
5166,1744,Auto,12/13/21,142.73
5167,3333,Auto,12/19/21,138.8
